city,district,property_type,area_m2,price_syp,price_usd,source,created_at
damascus,kafr sousa,house,141,651798406,,seed,2026-02-01T01:17:01.560Z
rif dimashq,jaramana,apartment,151,342019951,,seed,2026-02-28T21:02:36.560Z
rif dimashq,jaramana,apartment,168,548060512,,seed,2025-12-14T18:35:41.560Z
damascus,hay al ameen,apartment,119,1281693407,,seed,2025-11-08T09:08:50.560Z
damascus,malki,apartment,84,963722983,,seed,2026-01-04T13:08:42.560Z
rif dimashq,mleiha,land,239,314874312,,seed,2026-01-13T21:12:10.560Z
rif dimashq,jaramana,apartment,83,221905555,,seed,2026-02-08T14:14:54.560Z
damascus,shaalaan,apartment,163,1485506568,,seed,2025-12-07T13:49:44.560Z
rif dimashq,artouz,apartment,198,1023047107,,seed,2025-12-04T21:23:42.560Z
damascus,shaalaan,apartment,162,1584985821,,seed,2026-02-28T15:50:24.560Z
damascus,shaalaan,apartment,120,1003171073,,seed,2026-02-28T06:36:36.560Z
damascus,hay al ameen,house,142,1003364660,,seed,2025-12-09T13:08:05.560Z
damascus,mazzeh,land,452,1352737776,,seed,2026-01-21T17:07:28.560Z
rif dimashq,mleiha,villa,361,1280647500,,seed,2026-03-02T20:48:03.560Z
damascus,shaalaan,land,160,775106895,,seed,2026-02-23T19:23:03.560Z
damascus,abu rummaneh,house,122,1415604181,,seed,2025-11-05T00:03:54.560Z
damascus,mazzeh,studio,33,200541609,,seed,2025-11-30T17:38:10.560Z
damascus,baghdad,apartment,206,2187499551,,seed,2025-11-20T09:24:16.560Z
damascus,khaled ibn al walid,house,150,1283821040,,seed,2025-11-04T06:08:07.560Z
damascus,muhajireen,house,187,1612437963,,seed,2025-11-20T11:14:16.560Z
damascus,malki,apartment,133,1821351482,,seed,2026-02-04T10:03:10.560Z
damascus,kafr sousa,apartment,116,703606758,,seed,2026-01-01T11:36:59.560Z
rif dimashq,darayya,land,680,2001041400,,seed,2026-01-07T15:04:24.560Z
damascus,khaled ibn al walid,villa,205,2018171700,,seed,2025-12-20T03:07:58.560Z
rif dimashq,mleiha,villa,321,1751388904,,seed,2026-01-22T22:02:57.560Z
damascus,khaled ibn al walid,house,143,911052963,,seed,2026-02-15T23:44:04.560Z
damascus,kafr sousa,apartment,137,732394065,,seed,2025-12-16T15:51:55.560Z
damascus,muhajireen,apartment,116,1343518237,,seed,2026-02-20T16:06:12.560Z
damascus,mazzeh,apartment,112,476461440,,seed,2026-02-27T18:45:07.560Z
damascus,mazzeh,apartment,190,1210313556,,seed,2025-11-08T01:27:13.560Z
rif dimashq,mleiha,apartment,139,311499819,,seed,2025-11-13T21:35:41.560Z
rif dimashq,sahnaya,apartment,129,866677813,,seed,2026-01-04T01:28:42.560Z
rif dimashq,sahnaya,apartment,132,756098084,,seed,2026-02-19T16:53:34.560Z
rif dimashq,qudsaya project,apartment,83,997857738,,seed,2026-02-03T02:36:04.560Z
damascus,mashrou dummar,house,256,2121530375,,seed,2026-01-06T20:14:20.560Z
rif dimashq,qudsaya project,villa,322,4396711763,,seed,2026-02-20T14:51:17.560Z
damascus,mashrou dummar,apartment,220,1599047582,,seed,2025-12-23T06:44:14.560Z
damascus,mazzeh,villa,449,2836782000,,seed,2025-11-21T03:41:35.560Z
rif dimashq,harasta,apartment,187,521700231,,seed,2025-11-30T17:46:57.560Z
rif dimashq,qudsaya project,apartment,165,1163327352,,seed,2025-12-20T19:33:39.560Z
damascus,malki,apartment,147,1149157800,,seed,2026-01-27T10:10:48.560Z
rif dimashq,jaramana,house,258,526629600,,seed,2025-12-24T14:49:42.560Z
rif dimashq,qudsaya project,apartment,161,1143207919,,seed,2026-02-09T18:32:54.560Z
damascus,khaled ibn al walid,apartment,176,1969141983,,seed,2026-01-12T22:07:08.560Z
rif dimashq,jadidat al sheibani,land,810,2159621308,,seed,2026-03-01T03:49:25.560Z
rif dimashq,mleiha,apartment,148,288663839,,seed,2026-02-23T19:51:28.560Z
damascus,rukn al-din,studio,25,65407500,,seed,2025-11-27T14:58:33.560Z
damascus,mashrou dummar,house,124,1102760202,,seed,2025-12-25T12:16:46.560Z
rif dimashq,artouz,apartment,100,468539774,,seed,2026-02-10T12:39:18.560Z
damascus,kafr sousa,apartment,201,1320664263,,seed,2025-12-25T14:49:40.560Z
damascus,hay al ameen,villa,333,3628209609,,seed,2025-12-30T17:32:12.560Z
damascus,malki,apartment,98,1002174360,,seed,2026-02-09T06:09:53.560Z
rif dimashq,mleiha,house,234,388795680,,seed,2026-02-18T21:11:03.560Z
damascus,rukn al-din,studio,56,162199545,,seed,2025-12-12T04:02:32.560Z
rif dimashq,jadidat al sheibani,apartment,105,750141000,,seed,2026-01-13T07:00:45.560Z
damascus,rukn al-din,apartment,150,394595800,,seed,2025-11-14T00:19:23.560Z
damascus,mazzeh,villa,452,3990536256,,seed,2026-01-29T17:07:46.560Z
damascus,shaalaan,apartment,103,1000542351,,seed,2025-11-30T09:02:40.560Z
damascus,mashrou dummar,apartment,76,578671528,,seed,2025-12-01T19:55:14.560Z
damascus,midan,apartment,199,443399315,,seed,2026-02-17T20:06:27.560Z
rif dimashq,darayya,house,196,963281802,,seed,2025-11-21T20:25:16.560Z
damascus,rukn al-din,studio,48,213282115,,seed,2026-02-25T19:54:56.560Z
damascus,khaled ibn al walid,studio,35,404313599,,seed,2025-12-08T10:02:43.560Z
damascus,shaalaan,villa,487,4896924510,,seed,2026-01-09T07:04:14.560Z
damascus,muhajireen,apartment,209,1939169942,,seed,2025-12-16T18:55:47.560Z
damascus,kafr sousa,land,819,2262738504,,seed,2026-02-05T05:50:30.560Z
damascus,rukn al-din,apartment,165,617127579,,seed,2026-02-23T02:26:27.560Z
rif dimashq,artouz,land,229,651606477,,seed,2026-01-18T02:39:07.560Z
damascus,shaalaan,apartment,207,1883755926,,seed,2025-12-23T10:00:21.560Z
damascus,mazzeh,house,180,926356833,,seed,2026-02-19T18:32:52.560Z
damascus,shaalaan,apartment,135,1383311081,,seed,2026-02-21T06:28:59.560Z
damascus,mazzeh,apartment,208,876096000,,seed,2026-01-12T09:07:44.560Z
damascus,hay al ameen,apartment,103,1078078387,,seed,2026-02-19T09:48:45.560Z
damascus,muhajireen,studio,36,345899501,,seed,2025-12-07T19:35:54.560Z
damascus,khaled ibn al walid,house,216,1153735666,,seed,2025-11-13T19:20:19.560Z
damascus,midan,studio,42,145939468,,seed,2025-11-19T08:50:52.560Z
damascus,malki,apartment,137,1028568600,,seed,2025-12-19T16:09:35.560Z
rif dimashq,jaramana,land,436,649938497,,seed,2025-12-21T14:04:19.560Z
damascus,mashrou dummar,studio,51,615739993,,seed,2026-02-10T21:13:10.560Z
damascus,mazzeh,apartment,158,932829365,,seed,2026-02-23T05:52:10.560Z
rif dimashq,darayya,house,105,415088848,,seed,2025-12-02T05:06:29.560Z
rif dimashq,jadidat al sheibani,apartment,112,677038260,,seed,2026-02-22T19:35:48.560Z
rif dimashq,jaramana,land,366,674709627,,seed,2025-12-16T00:57:19.560Z
rif dimashq,mleiha,apartment,114,293198066,,seed,2026-01-01T11:04:14.560Z
rif dimashq,jadidat al sheibani,studio,50,403515000,,seed,2026-02-04T21:10:49.560Z
rif dimashq,sahnaya,apartment,196,1126735761,,seed,2025-11-27T19:41:52.560Z
damascus,mazzeh,studio,29,170061379,,seed,2025-12-10T00:26:58.560Z
damascus,abu rummaneh,apartment,166,2160940023,,seed,2025-11-24T17:49:43.560Z
damascus,rukn al-din,apartment,90,257871687,,seed,2025-11-18T14:12:06.560Z
damascus,muhajireen,apartment,79,797911019,,seed,2026-02-21T18:02:08.560Z
damascus,rukn al-din,studio,35,127436959,,seed,2025-12-08T13:30:55.560Z
damascus,khaled ibn al walid,apartment,192,2349173007,,seed,2025-12-02T04:08:39.560Z
rif dimashq,sahnaya,studio,38,266723867,,seed,2025-12-31T05:15:46.560Z
damascus,mashrou dummar,apartment,178,1936553650,,seed,2026-02-06T01:38:34.560Z
damascus,rukn al-din,studio,54,199308095,,seed,2026-02-09T06:08:42.560Z
damascus,muhajireen,apartment,172,1241085780,,seed,2025-12-30T03:39:11.560Z
damascus,mashrou dummar,house,123,941395237,,seed,2025-11-15T10:36:17.560Z
damascus,abu rummaneh,studio,26,289225555,,seed,2026-02-15T21:46:50.560Z
damascus,shaalaan,apartment,166,1382759495,,seed,2025-11-04T15:45:21.560Z
damascus,rukn al-din,house,153,431101559,,seed,2026-01-27T11:48:59.560Z
rif dimashq,mleiha,apartment,204,475198370,,seed,2026-02-26T03:52:42.560Z
damascus,kafr sousa,apartment,177,915372201,,seed,2025-11-15T09:23:22.560Z
damascus,mashrou dummar,apartment,140,1525341194,,seed,2026-01-14T00:23:33.560Z
damascus,mazzeh,villa,453,5563832976,,seed,2026-01-04T07:41:13.560Z
damascus,kafr sousa,apartment,87,542337130,,seed,2025-12-08T19:40:52.560Z
damascus,muhajireen,studio,27,273554861,,seed,2026-01-01T08:27:38.560Z
rif dimashq,jaramana,house,226,605188044,,seed,2026-02-05T11:17:57.560Z
rif dimashq,qudsaya project,apartment,143,1255593083,,seed,2025-12-27T17:21:38.560Z
rif dimashq,jaramana,apartment,99,376612335,,seed,2025-12-03T20:52:50.560Z
damascus,hay al ameen,villa,475,8498973600,,seed,2026-02-26T23:14:22.560Z
rif dimashq,qudsaya project,apartment,188,2034781751,,seed,2025-12-05T02:07:34.560Z
damascus,muhajireen,studio,35,295286779,,seed,2026-02-16T21:32:05.560Z
rif dimashq,mleiha,house,216,502405772,,seed,2025-12-29T21:40:03.560Z
damascus,baghdad,apartment,183,1389508020,,seed,2026-01-10T01:59:47.560Z
damascus,abu rummaneh,villa,308,3669626916,,seed,2025-11-18T14:43:45.560Z
damascus,shaalaan,apartment,177,2154025162,,seed,2025-11-08T20:41:02.560Z
damascus,mashrou dummar,studio,55,761323860,,seed,2025-11-19T13:34:02.560Z
damascus,baghdad,apartment,72,662829810,,seed,2025-11-22T08:34:31.560Z
damascus,hay al ameen,studio,51,501270780,,seed,2025-12-14T01:45:25.560Z
rif dimashq,jadidat al sheibani,apartment,188,679473360,,seed,2026-02-27T18:46:04.560Z
rif dimashq,jaramana,apartment,171,579339653,,seed,2026-01-04T01:26:16.560Z
damascus,rukn al-din,apartment,165,496848832,,seed,2026-01-08T15:54:25.560Z
damascus,mashrou dummar,apartment,187,1315668420,,seed,2026-01-24T06:27:30.560Z
damascus,midan,apartment,93,235737862,,seed,2025-12-25T09:03:24.560Z
damascus,kafr sousa,land,412,1296204945,,seed,2025-12-10T10:14:42.560Z
damascus,shaalaan,house,206,2075694180,,seed,2026-01-12T09:03:30.560Z
damascus,abu rummaneh,studio,33,366852477,,seed,2026-02-20T07:29:33.560Z
rif dimashq,mleiha,house,180,404074419,,seed,2025-11-22T00:21:46.560Z
damascus,baghdad,apartment,137,1401342188,,seed,2026-01-14T16:12:48.560Z
rif dimashq,sahnaya,land,640,2230467008,,seed,2025-12-22T18:12:29.560Z
rif dimashq,mleiha,house,232,458003781,,seed,2026-01-23T11:16:34.560Z
damascus,khaled ibn al walid,studio,53,573702762,,seed,2026-02-15T06:25:22.560Z
damascus,khaled ibn al walid,apartment,158,1352836985,,seed,2025-12-11T07:14:03.560Z
rif dimashq,mleiha,apartment,191,614146531,,seed,2026-01-16T19:23:04.560Z
rif dimashq,jaramana,apartment,162,499637882,,seed,2025-12-12T11:17:29.560Z
damascus,mazzeh,studio,41,367854683,,seed,2026-03-03T04:29:17.560Z
damascus,rukn al-din,land,817,1365044934,,seed,2025-11-20T10:37:25.560Z
damascus,rukn al-din,apartment,173,401726823,,seed,2025-11-24T01:55:21.560Z
rif dimashq,darayya,house,102,551740673,,seed,2026-01-20T18:39:26.560Z
damascus,malki,apartment,123,1189466261,,seed,2025-12-22T21:29:43.560Z
damascus,rukn al-din,house,112,223440000,,seed,2026-02-23T09:00:15.560Z
damascus,mashrou dummar,house,214,2179105719,,seed,2025-11-29T18:08:51.560Z
damascus,shaalaan,house,201,2102335956,,seed,2025-12-25T22:18:13.560Z
rif dimashq,sahnaya,house,159,701684831,,seed,2025-11-26T00:45:16.560Z
damascus,mazzeh,apartment,114,541306764,,seed,2026-01-23T01:01:07.560Z
damascus,mazzeh,apartment,100,645947767,,seed,2026-01-30T21:24:47.560Z
rif dimashq,mleiha,apartment,120,336435741,,seed,2026-03-02T13:44:33.560Z
rif dimashq,harasta,house,129,259186695,,seed,2025-11-12T04:38:20.560Z
rif dimashq,artouz,villa,525,5626057500,,seed,2026-02-10T04:51:55.560Z
damascus,shaalaan,apartment,199,1978886881,,seed,2025-12-01T18:36:04.560Z
rif dimashq,harasta,apartment,177,543853047,,seed,2026-01-30T08:43:41.560Z
damascus,shaalaan,studio,40,509946119,,seed,2025-11-09T10:44:30.560Z
damascus,rukn al-din,house,213,445249041,,seed,2025-11-23T05:52:56.560Z
damascus,baghdad,apartment,178,1903057556,,seed,2025-12-28T15:19:17.560Z
damascus,shaalaan,studio,48,579859579,,seed,2025-12-06T02:08:42.560Z
damascus,kafr sousa,apartment,133,711968003,,seed,2026-02-27T14:52:54.560Z
damascus,abu rummaneh,studio,39,538487453,,seed,2025-12-25T19:59:18.560Z
rif dimashq,sahnaya,land,990,3771997414,,seed,2026-02-17T01:23:35.560Z
damascus,kafr sousa,apartment,189,834952860,,seed,2025-11-08T13:39:22.560Z
damascus,midan,apartment,92,230598576,,seed,2025-12-17T07:30:12.560Z
damascus,abu rummaneh,apartment,166,1682548918,,seed,2026-01-08T19:53:17.560Z
damascus,mashrou dummar,apartment,200,1379268000,,seed,2026-01-05T23:07:07.560Z
damascus,hay al ameen,studio,60,662580641,,seed,2026-03-01T15:41:56.560Z
damascus,shaalaan,apartment,219,2269197790,,seed,2026-02-18T16:12:17.560Z
damascus,rukn al-din,villa,425,2619190194,,seed,2025-12-13T02:44:52.560Z
damascus,kafr sousa,apartment,212,1380684676,,seed,2026-02-06T21:51:51.560Z
damascus,shaalaan,apartment,90,735812389,,seed,2026-02-12T20:13:23.560Z
damascus,shaalaan,apartment,81,759116421,,seed,2025-11-16T10:59:17.560Z
damascus,abu rummaneh,apartment,161,1838451832,,seed,2025-12-14T02:57:16.560Z
damascus,midan,house,212,580562193,,seed,2025-12-06T08:15:20.560Z
damascus,abu rummaneh,apartment,173,1780233303,,seed,2025-11-22T04:54:32.560Z
rif dimashq,qudsaya project,land,296,1709452687,,seed,2026-03-01T19:19:11.560Z
rif dimashq,darayya,apartment,137,793152504,,seed,2026-01-22T09:08:21.560Z
rif dimashq,qudsaya project,land,643,2252068920,,seed,2025-12-24T09:14:44.560Z
damascus,kafr sousa,apartment,137,867129404,,seed,2025-12-31T08:28:50.560Z
rif dimashq,mleiha,land,919,1309096734,,seed,2025-12-07T23:08:18.560Z
damascus,midan,apartment,154,440969486,,seed,2025-12-22T21:29:06.560Z
rif dimashq,qudsaya project,apartment,75,695366147,,seed,2026-02-25T02:59:03.560Z
rif dimashq,jadidat al sheibani,apartment,133,660240199,,seed,2026-02-12T20:28:01.560Z
damascus,rukn al-din,apartment,187,413036250,,seed,2025-12-29T09:06:15.560Z
damascus,muhajireen,villa,255,3058165212,,seed,2025-12-05T16:25:28.560Z
rif dimashq,darayya,house,280,940097364,,seed,2026-02-16T22:13:59.560Z
rif dimashq,darayya,apartment,193,788438861,,seed,2025-12-02T23:21:22.560Z
rif dimashq,darayya,land,571,1732415501,,seed,2026-01-06T19:03:32.560Z
rif dimashq,artouz,land,166,602755538,,seed,2025-12-07T14:04:44.560Z
rif dimashq,artouz,house,112,436518449,,seed,2026-01-07T02:44:52.560Z
rif dimashq,darayya,apartment,80,355908750,,seed,2025-11-18T13:24:59.560Z
damascus,rukn al-din,apartment,77,189159897,,seed,2026-02-10T17:40:54.560Z
damascus,kafr sousa,apartment,86,489187724,,seed,2025-11-24T02:09:00.560Z
rif dimashq,qudsaya project,house,154,1177179626,,seed,2026-02-12T21:10:48.560Z
damascus,kafr sousa,studio,36,261386830,,seed,2025-12-29T00:02:42.560Z
rif dimashq,jadidat al sheibani,house,247,1240001788,,seed,2025-12-02T06:11:20.560Z
damascus,mazzeh,apartment,95,400140000,,seed,2026-02-10T04:59:29.560Z
rif dimashq,jaramana,house,180,556533464,,seed,2026-01-02T02:09:32.560Z
damascus,abu rummaneh,apartment,181,1738322674,,seed,2025-11-23T23:59:33.560Z
damascus,hay al ameen,studio,26,212735820,,seed,2026-02-22T07:06:39.560Z
damascus,abu rummaneh,apartment,143,1573572969,,seed,2026-01-12T14:05:50.560Z
damascus,mashrou dummar,apartment,135,1256780022,,seed,2025-12-31T04:57:25.560Z
rif dimashq,qudsaya project,land,752,3874739910,,seed,2025-11-05T22:59:19.560Z
damascus,khaled ibn al walid,land,626,3324303672,,seed,2026-01-14T05:39:40.560Z
damascus,mazzeh,apartment,169,990783367,,seed,2025-12-04T20:07:31.560Z
damascus,mazzeh,apartment,212,1074684848,,seed,2025-12-27T11:32:02.560Z
rif dimashq,sahnaya,land,196,526814674,,seed,2025-11-07T19:37:36.560Z
damascus,muhajireen,apartment,180,1659041929,,seed,2025-12-09T15:30:25.560Z
rif dimashq,jadidat al sheibani,apartment,115,792235819,,seed,2025-12-23T18:13:16.560Z
damascus,khaled ibn al walid,studio,35,375087688,,seed,2026-02-28T15:50:49.560Z
damascus,kafr sousa,apartment,202,1290478327,,seed,2026-01-16T00:01:54.560Z
rif dimashq,mleiha,villa,518,3307689000,,seed,2025-11-06T20:23:13.560Z
damascus,midan,apartment,106,358381038,,seed,2026-02-22T21:02:37.560Z
damascus,midan,apartment,144,344725780,,seed,2025-12-04T07:15:36.560Z
damascus,khaled ibn al walid,apartment,144,1279685565,,seed,2025-11-09T08:59:30.560Z
damascus,abu rummaneh,apartment,201,1900244402,,seed,2026-03-02T00:24:40.560Z
rif dimashq,mleiha,house,135,312862658,,seed,2025-11-04T23:47:43.560Z
damascus,muhajireen,studio,30,284619337,,seed,2026-02-07T06:42:55.560Z
rif dimashq,qudsaya project,villa,238,3164005216,,seed,2026-01-26T13:34:41.560Z
damascus,mazzeh,apartment,209,972107347,,seed,2026-02-01T02:10:08.560Z
damascus,baghdad,apartment,191,2031392006,,seed,2026-01-18T05:36:29.560Z
rif dimashq,harasta,apartment,158,519271854,,seed,2025-12-24T05:07:05.560Z
damascus,rukn al-din,apartment,153,484731168,,seed,2025-12-10T13:32:42.560Z
damascus,muhajireen,apartment,106,960403227,,seed,2026-01-27T13:42:03.560Z
damascus,hay al ameen,apartment,183,1673810927,,seed,2026-01-06T19:58:05.560Z
damascus,khaled ibn al walid,apartment,138,1696172376,,seed,2025-12-05T09:03:49.560Z
damascus,kafr sousa,apartment,184,1145538599,,seed,2026-01-05T06:46:35.560Z
damascus,rukn al-din,villa,337,1689931100,,seed,2025-12-29T21:54:20.560Z
damascus,baghdad,apartment,191,1588389776,,seed,2025-11-12T01:09:12.560Z
damascus,shaalaan,apartment,157,1707002979,,seed,2026-02-22T11:05:50.560Z
rif dimashq,sahnaya,apartment,184,851726227,,seed,2025-11-23T18:46:01.560Z
damascus,mashrou dummar,apartment,204,1786449172,,seed,2025-11-08T18:20:59.560Z
damascus,abu rummaneh,apartment,141,1329352355,,seed,2025-11-07T05:59:02.560Z
damascus,hay al ameen,apartment,208,1584967592,,seed,2025-11-27T09:35:24.560Z
damascus,mazzeh,apartment,97,465717808,,seed,2025-11-07T18:33:30.560Z
rif dimashq,sahnaya,apartment,209,1001565338,,seed,2026-01-19T23:51:42.560Z
rif dimashq,darayya,house,190,763449860,,seed,2026-01-15T19:02:51.560Z
damascus,hay al ameen,apartment,137,1288251809,,seed,2025-12-29T19:50:42.560Z
rif dimashq,mleiha,house,117,343924226,,seed,2025-11-11T04:34:48.560Z
rif dimashq,qudsaya project,apartment,144,1228454174,,seed,2026-02-05T09:49:17.560Z
damascus,abu rummaneh,house,231,2208192584,,seed,2025-12-14T20:30:09.560Z
rif dimashq,qudsaya project,villa,234,3777976346,,seed,2026-01-31T09:27:08.560Z
damascus,hay al ameen,apartment,136,1148797180,,seed,2025-11-15T07:33:45.560Z
damascus,kafr sousa,apartment,203,1253488762,,seed,2026-01-09T17:31:08.560Z
damascus,midan,apartment,104,263521026,,seed,2025-11-11T01:19:21.560Z
rif dimashq,darayya,land,178,677331264,,seed,2025-11-12T02:42:42.560Z
damascus,muhajireen,apartment,206,2640144500,,seed,2025-12-12T09:32:39.560Z
damascus,malki,apartment,112,1056093101,,seed,2026-02-12T08:41:36.560Z
damascus,abu rummaneh,apartment,181,1848549705,,seed,2026-02-08T10:45:32.560Z
rif dimashq,darayya,apartment,81,583394385,,seed,2026-02-26T13:19:51.560Z
rif dimashq,sahnaya,apartment,77,430215358,,seed,2025-12-31T16:29:45.560Z
rif dimashq,artouz,villa,248,1968975567,,seed,2026-02-03T06:52:38.560Z
damascus,khaled ibn al walid,villa,272,3220099853,,seed,2026-01-05T08:01:37.560Z
rif dimashq,qudsaya project,apartment,106,986249481,,seed,2026-02-15T19:02:41.560Z
damascus,muhajireen,house,202,1600906015,,seed,2026-02-21T23:10:49.560Z
rif dimashq,jadidat al sheibani,apartment,183,945039073,,seed,2025-12-06T06:58:25.560Z
damascus,shaalaan,apartment,130,877856849,,seed,2026-01-25T19:05:23.560Z
damascus,malki,villa,229,3454524198,,seed,2025-12-26T20:00:56.560Z
damascus,mashrou dummar,house,184,1319793463,,seed,2025-11-08T18:17:13.560Z
rif dimashq,jaramana,apartment,140,364714493,,seed,2026-01-20T19:13:36.560Z
rif dimashq,qudsaya project,apartment,205,1395981825,,seed,2026-01-30T20:30:14.560Z
damascus,shaalaan,villa,346,5544355125,,seed,2026-02-08T03:56:17.560Z
damascus,mazzeh,apartment,99,657330973,,seed,2025-11-22T13:33:22.560Z
damascus,mazzeh,apartment,94,439215414,,seed,2025-12-21T12:44:36.560Z
rif dimashq,mleiha,apartment,107,220364895,,seed,2025-12-19T20:28:38.560Z
damascus,mashrou dummar,apartment,77,628378376,,seed,2025-11-28T19:45:50.560Z
rif dimashq,artouz,studio,52,391776767,,seed,2025-12-24T01:58:31.560Z
rif dimashq,darayya,apartment,156,926599413,,seed,2025-12-08T00:59:44.560Z
damascus,khaled ibn al walid,studio,54,675353923,,seed,2026-01-26T09:04:57.560Z
rif dimashq,artouz,studio,34,214389726,,seed,2025-11-10T17:27:48.560Z
damascus,kafr sousa,studio,38,257639644,,seed,2025-12-14T09:18:21.560Z
damascus,muhajireen,studio,37,363107279,,seed,2025-12-26T20:43:54.560Z
damascus,baghdad,apartment,171,1511843506,,seed,2026-01-16T04:48:44.560Z
rif dimashq,mleiha,house,255,703836144,,seed,2025-11-21T13:52:53.560Z
damascus,mashrou dummar,apartment,81,651895594,,seed,2026-01-20T07:24:36.560Z
damascus,khaled ibn al walid,land,755,3557523385,,seed,2025-11-27T05:37:44.560Z
damascus,mashrou dummar,apartment,162,1360451711,,seed,2025-12-05T15:30:56.560Z
rif dimashq,jadidat al sheibani,apartment,191,763404165,,seed,2025-11-09T07:09:48.560Z
damascus,baghdad,villa,434,6961576416,,seed,2026-01-25T10:17:23.560Z
rif dimashq,artouz,apartment,131,701420964,,seed,2025-11-06T23:16:24.560Z
damascus,abu rummaneh,studio,27,286086356,,seed,2025-12-20T08:48:41.560Z
damascus,muhajireen,studio,39,394960101,,seed,2025-11-26T12:02:49.560Z
rif dimashq,qudsaya project,house,262,1464318000,,seed,2025-11-30T23:09:06.560Z
rif dimashq,sahnaya,house,259,1281202489,,seed,2025-12-24T00:39:30.560Z
rif dimashq,mleiha,apartment,202,735970042,,seed,2026-01-02T07:55:03.560Z
damascus,muhajireen,studio,39,313800435,,seed,2025-12-04T22:08:53.560Z
damascus,muhajireen,apartment,115,1128897604,,seed,2026-02-09T10:25:32.560Z
damascus,mashrou dummar,apartment,125,1140967207,,seed,2025-11-08T20:28:45.560Z
rif dimashq,jaramana,apartment,97,273079301,,seed,2025-11-11T08:39:33.560Z
rif dimashq,jadidat al sheibani,apartment,183,863636668,,seed,2026-01-27T08:06:41.560Z
damascus,baghdad,studio,59,546566362,,seed,2026-02-07T13:53:50.560Z
rif dimashq,harasta,house,203,375144000,,seed,2025-12-15T09:51:15.560Z
damascus,abu rummaneh,apartment,74,944898176,,seed,2025-11-17T15:57:51.560Z
rif dimashq,sahnaya,apartment,125,866652351,,seed,2025-12-28T15:58:24.560Z
damascus,rukn al-din,apartment,157,493043217,,seed,2025-12-08T10:09:23.560Z
rif dimashq,darayya,studio,44,264373361,,seed,2025-12-09T19:50:40.560Z
damascus,rukn al-din,villa,310,2063730465,,seed,2026-01-12T17:00:11.560Z
damascus,mashrou dummar,apartment,166,2004128589,,seed,2025-12-05T08:12:44.560Z
damascus,hay al ameen,apartment,123,943772184,,seed,2026-03-01T08:07:36.560Z
damascus,shaalaan,apartment,125,1186450894,,seed,2026-02-26T15:09:30.560Z
rif dimashq,jaramana,house,298,564469310,,seed,2026-01-27T14:52:30.560Z
damascus,malki,apartment,108,1312815405,,seed,2025-12-02T08:28:09.560Z
damascus,mazzeh,apartment,93,626678591,,seed,2025-12-09T09:20:23.560Z
rif dimashq,artouz,apartment,187,844003538,,seed,2026-01-05T03:59:03.560Z
rif dimashq,sahnaya,land,855,2377744951,,seed,2026-02-04T13:49:39.560Z
damascus,khaled ibn al walid,apartment,189,1595981428,,seed,2026-02-25T18:53:15.560Z
rif dimashq,qudsaya project,apartment,116,923875293,,seed,2026-02-24T16:31:03.560Z
damascus,mashrou dummar,apartment,97,682459020,,seed,2026-01-20T20:25:18.560Z
rif dimashq,darayya,apartment,161,1100463801,,seed,2025-11-07T15:47:02.560Z
damascus,baghdad,apartment,169,1430810739,,seed,2026-01-10T21:54:02.560Z
damascus,khaled ibn al walid,apartment,73,579302015,,seed,2026-01-10T01:14:51.560Z
rif dimashq,artouz,house,207,730296000,,seed,2025-12-06T04:16:57.560Z
rif dimashq,jadidat al sheibani,land,613,1864029656,,seed,2025-12-28T04:24:01.560Z
rif dimashq,qudsaya project,apartment,128,1143240447,,seed,2025-11-04T03:40:43.560Z
damascus,baghdad,apartment,109,1434559464,,seed,2025-11-26T12:26:15.560Z
rif dimashq,sahnaya,apartment,186,1209772604,,seed,2026-01-15T08:16:50.560Z
damascus,baghdad,studio,45,388887261,,seed,2025-11-06T05:57:07.560Z
damascus,baghdad,apartment,188,1602831224,,seed,2026-02-22T05:52:36.560Z
damascus,mazzeh,apartment,147,885940304,,seed,2026-01-28T17:09:56.560Z
damascus,midan,apartment,203,480107758,,seed,2025-11-30T08:20:33.560Z
damascus,midan,apartment,108,367634441,,seed,2026-02-14T09:04:03.560Z
damascus,midan,apartment,109,464259946,,seed,2026-01-10T05:18:51.560Z
damascus,hay al ameen,apartment,158,1289809037,,seed,2026-01-09T01:03:45.560Z
damascus,kafr sousa,house,170,789429026,,seed,2026-01-19T17:17:21.560Z
damascus,muhajireen,villa,220,3365928158,,seed,2025-11-04T02:40:48.560Z
damascus,mashrou dummar,house,146,1098148861,,seed,2026-02-11T05:12:19.560Z
rif dimashq,qudsaya project,apartment,120,727643088,,seed,2026-02-23T17:02:37.560Z
rif dimashq,darayya,apartment,161,828857568,,seed,2025-11-16T00:01:03.560Z
damascus,malki,villa,374,5473750590,,seed,2026-01-29T22:42:33.560Z
damascus,rukn al-din,apartment,217,650785121,,seed,2025-12-26T02:38:53.560Z
rif dimashq,artouz,apartment,163,732027408,,seed,2026-01-02T09:29:23.560Z
damascus,midan,apartment,99,256140409,,seed,2026-02-24T17:55:40.560Z
damascus,kafr sousa,apartment,157,821188723,,seed,2026-01-27T17:50:41.560Z
damascus,khaled ibn al walid,land,855,5730938508,,seed,2026-01-02T18:07:00.560Z
rif dimashq,qudsaya project,apartment,90,702466901,,seed,2026-01-07T08:23:04.560Z
